random_state,cluster_hdbscan,n,pct_total,superficie_util_mediana,superficie_util_media,superficie_util_p25,superficie_util_p75,u_norm_muro_principal_mediana,u_norm_muro_principal_media,u_norm_muro_principal_p25,u_norm_muro_principal_p75,u_norm_muro_secundario_mediana,u_norm_muro_secundario_media,u_norm_muro_secundario_p25,u_norm_muro_secundario_p75,u_norm_techo_principal_mediana,u_norm_techo_principal_media,u_norm_techo_principal_p25,u_norm_techo_principal_p75,u_norm_techo_secundario_mediana,u_norm_techo_secundario_media,u_norm_techo_secundario_p25,u_norm_techo_secundario_p75,log_calef_proyec_kwh_mediana,log_calef_proyec_kwh_media,log_calef_proyec_kwh_p25,log_calef_proyec_kwh_p75,log_acs_proyec_kwh_mediana,log_acs_proyec_kwh_media,log_acs_proyec_kwh_p25,log_acs_proyec_kwh_p75,calef_proyec_kwh_mediana,calef_proyec_kwh_media,calef_proyec_kwh_p25,calef_proyec_kwh_p75,acs_proyec_kwh_mediana,acs_proyec_kwh_media,acs_proyec_kwh_p25,acs_proyec_kwh_p75,zona_termica_moda,zona_termica_pct_moda,tipo_inmueble_moda,tipo_inmueble_pct_moda,etiqueta_arquetipo_preliminar
109,2,162,1.6199999999999999,49.8,48.9425925925926,46.1,51.9,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.84,0.8400000000000001,0.84,0.84,0.84,0.8400000000000001,0.84,0.84,7.565933947441211,7.398269019700865,7.005765210030326,8.134160167622627,8.0334962350385,8.006104191697867,7.960877913966819,8.063661157538688,1930.5,2615.5067901234565,1102.2,3412.15,3081.5,3009.958641975309,2865.6,3175.9,b,100.0,depto,72.8395061728395,depto | b | sup_mediana 50 m2 | calef: 1930 kWh | acs: 3082 kWh
109,3,241,2.41,50.8,50.652697095435684,47.4,53.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,7.144959513944681,6.858381520370208,6.554787739831727,7.657613551126125,7.900636613018005,7.870811539068416,7.796387002862318,7.9377674761579895,1266.7,1642.7721991701244,701.6,2115.7,2698.0,2694.85601659751,2430.8,2800.1,c,100.0,depto,100.0,depto | c | sup_mediana 51 m2 | calef: 1267 kWh | acs: 2698 kWh
109,4,75,0.75,48.9,51.425333333333334,47.4,53.55,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.84,0.8400000000000001,0.84,0.84,0.84,0.8400000000000001,0.84,0.84,8.37770121259764,8.361637132071028,8.031222768648423,8.582525825998191,7.875271302931738,7.903301935035144,7.851077349907323,7.94597837151965,4348.0,4596.984,3074.5,5337.1,2630.4,2723.668,2567.5,2823.25,c,100.0,casa_pareada,100.0,casa_pareada | c | sup_mediana 49 m2 | calef: 4348 kWh | acs: 2630 kWh
109,5,194,1.94,55.0,53.8520618556701,48.0,59.5,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.84,0.8400000000000001,0.84,0.84,0.84,0.8400000000000001,0.84,0.84,0.0,0.028205606923815,0.0,0.0,7.849791727274708,7.833527648637415,7.730325873921926,7.914617709040679,0.0,0.05051546391752577,0.0,0.0,2564.2,2573.379896907217,2275.3500000000004,2736.0,a,100.0,depto,100.0,depto | a | sup_mediana 55 m2 | calef: 0 kWh | acs: 2564 kWh
109,6,242,2.42,54.5,53.67644628099173,50.575,59.075,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,6.229398140206438,6.070226672562131,5.225082728454882,6.911944039442318,7.845041723371178,7.764779900787321,7.737627185367664,7.908460685998653,506.45000000000005,818.3925619834711,184.95,1003.225,2552.05,2413.1909090909094,2292.025,2719.2,a,100.0,depto,100.0,depto | a | sup_mediana 54 m2 | calef: 506 kWh | acs: 2552 kWh
109,7,146,1.46,44.8,50.382876712328766,30.8,55.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3487562371101145,7.302518786428505,6.627875649643958,8.078491946239893,7.8900958893177915,7.596793565077522,7.478056629543237,8.125080869774528,1553.85,2274.7815068493155,754.875,3223.55,2669.7,2909.12027972028,1767.8,3377.15,d,100.0,depto,100.0,depto | d | sup_mediana 45 m2 | calef: 1554 kWh | acs: 2670 kWh
109,8,90,0.8999999999999999,66.8,68.08000000000001,50.175000000000004,87.075,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.172765150307164,9.009382363274144,8.635087693403179,9.460881141477966,7.960986585609905,7.895880978813896,7.744872924952113,8.196659524897417,9631.45,9428.515555555554,5627.775,12846.2,2865.9,2880.396666666667,2308.7,3627.85,d,100.0,casa_aislada,53.333333333333336,casa_aislada | d | sup_mediana 67 m2 | calef: 9631 kWh | acs: 2866 kWh
109,9,230,2.3,49.3,51.66086956521739,45.4,54.7,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.6,0.5999999999999998,0.6,0.6,0.6,0.5999999999999998,0.6,0.6,7.254828104942872,6.621785979931135,6.496050369817633,7.7931675050693725,7.875613267712699,7.560711666082264,7.730218731012139,7.952896101185828,1413.95,1860.2347826086955,661.525,2423.075,2631.3,2806.446086956521,2275.1,2842.7999999999997,c,100.0,depto,100.0,depto | c | sup_mediana 49 m2 | calef: 1414 kWh | acs: 2631 kWh
109,10,147,1.47,48.7,62.23809523809524,46.1,71.4,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,0.38,0.3799999999999999,0.38,0.38,0.38,0.3799999999999999,0.38,0.38,9.431489936619656,9.328005798771827,9.0417314268703,9.547030071759496,7.914435010583973,8.044619741837094,7.870662385484872,8.244852443173752,12474.1,11845.238775510203,8447.4,14002.05,2735.5,3204.381632653061,2618.3,3807.0,e,100.0,casa_aislada,100.0,casa_aislada | e | sup_mediana 49 m2 | calef: 12474 kWh | acs: 2736 kWh
109,11,203,2.03,49.9,50.829556650246296,49.2,53.5,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.6,0.5999999999999999,0.6,0.6,0.6,0.5999999999999999,0.6,0.6,8.443202135504468,8.345883060465777,8.011951945944148,8.719466604724609,7.822685085216951,7.832815254995407,7.8118314959905994,7.875251794346132,4642.4,4795.327586206897,3015.8,6120.3,2495.6,2525.7433497536945,2468.65,2630.35,d,100.0,depto,100.0,depto | d | sup_mediana 50 m2 | calef: 4642 kWh | acs: 2496 kWh
109,12,426,4.26,49.1,48.315023474178396,43.375,57.25,1.7,1.6999999999999995,1.7,1.7,1.7,1.6999999999999995,1.7,1.7,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,7.738678628296768,7.4791364352503695,7.086384359395542,8.363498773513445,7.951876182361057,7.94458426838905,7.834985950894627,8.044080734770414,2294.45,3164.656103286385,1194.65,4286.674999999999,2839.9,3043.006807511737,2526.5,3114.3,e,100.0,depto,100.0,depto | e | sup_mediana 49 m2 | calef: 2294 kWh | acs: 2840 kWh
109,13,166,1.66,47.0,50.20903614457832,47.0,54.05,1.7,1.6999999999999993,1.7,1.7,1.7,1.6999999999999993,1.7,1.7,0.38,0.3799999999999999,0.38,0.38,0.38,0.3799999999999999,0.38,0.38,8.9715194094086,8.81524617183485,8.577439513319646,9.123158071289021,7.885592560507808,7.892683425371812,7.838422176800799,7.983440063006542,7874.6,7361.680120481928,5310.05,9164.1,2657.7,2733.1186746987955,2535.2,2931.0,e,100.0,casa_pareada,100.0,casa_pareada | e | sup_mediana 47 m2 | calef: 7875 kWh | acs: 2658 kWh
109,14,82,0.8200000000000001,50.95,51.40487804878049,49.55,54.0,1.6,1.5999999999999999,1.6,1.6,1.6,1.5999999999999999,1.6,1.6,0.33,0.32999999999999996,0.33,0.33,0.33,0.32999999999999996,0.33,0.33,9.199142231663721,9.150836804287223,9.039115943575567,9.260748274520028,7.9887941663798046,7.9943829656681205,7.967758649211147,8.03378816322624,9887.650000000001,9604.910975609759,8425.8,10516.0,2946.75,2966.0219512195126,2885.4,3082.4,f,100.0,casa_pareada,100.0,casa_pareada | f | sup_mediana 51 m2 | calef: 9888 kWh | acs: 2947 kWh
109,15,266,2.6599999999999997,46.2,49.41315789473685,44.8,52.0,1.7,1.6999999999999997,1.7,1.7,1.7,1.6999999999999997,1.7,1.7,0.38,0.37999999999999995,0.38,0.38,0.38,0.37999999999999995,0.38,0.38,9.147911610955765,9.058328365335086,8.847158590122755,9.255571830505108,7.912313265567924,7.9482135232523214,7.882654483963062,8.004064918587572,9393.8,9151.239097744361,6953.6,10461.7,2729.7,2846.5563909774437,2649.9,2992.1,f,100.0,casa_pareada,100.0,casa_pareada | f | sup_mediana 46 m2 | calef: 9394 kWh | acs: 2730 kWh
109,16,225,2.25,39.0,40.00355555555556,29.4,45.8,1.9,1.8999999999999995,1.9,1.9,1.9,1.8999999999999995,1.9,1.9,0.47,0.4699999999999998,0.47,0.47,0.47,0.4699999999999998,0.47,0.47,6.18887994984946,6.2167946686412225,5.094976442530006,7.127051438567453,0.0,0.0,0.0,0.0,486.3,1083.2226666666668,162.2,1244.2,0.0,0.0,0.0,0.0,d,100.0,depto,100.0,depto | d | sup_mediana 39 m2 | calef: 486 kWh | acs: 0 kWh
109,17,61,0.61,50.3,51.7065573770492,50.3,50.3,1.6,1.5999999999999994,1.6,1.6,1.6,1.5999999999999994,1.6,1.6,0.33,0.32999999999999985,0.33,0.33,0.33,0.32999999999999985,0.33,0.33,9.499376527243893,9.476852697736039,9.4573098189267,9.545104006911362,8.011288771969316,8.003317081866225,8.011288771969316,8.011288771969316,13350.4,13146.84262295082,12800.4,13975.1,3013.8,3026.939344262294,3013.8,3013.8,g,100.0,casa_aislada,100.0,casa_aislada | g | sup_mediana 50 m2 | calef: 13350 kWh | acs: 3014 kWh
109,18,103,1.03,44.8,48.07669902912622,42.7,48.7,1.1,1.0999999999999994,1.1,1.1,1.1,1.0999999999999994,1.1,1.1,0.28,0.2800000000000002,0.28,0.28,0.28,0.2800000000000002,0.28,0.28,9.71822367134805,9.666244093761836,9.64733104647121,9.760395284127023,7.920010521993716,7.961694630993087,7.883182467079869,7.986436932161368,16616.7,15963.693203883497,15479.45,17332.5,2750.8,2890.2262135922324,2651.3,2939.8,g,100.0,casa_aislada,100.0,casa_aislada | g | sup_mediana 45 m2 | calef: 16617 kWh | acs: 2751 kWh
109,19,183,1.83,57.3,63.809836065573776,51.3,77.7,1.7,1.6999999999999993,1.7,1.7,1.7,1.6999999999999993,1.7,1.7,0.38,0.3800000000000001,0.38,0.38,0.38,0.3800000000000001,0.38,0.38,9.228317805206835,9.138024110065711,8.905546021744422,9.703586641807703,8.075738145574919,8.034095610555733,7.966760113055467,8.293424444708108,10180.4,11102.549726775955,7371.75,16375.35,3214.5,3254.77868852459,2882.5,3996.5,f,100.0,casa_aislada,100.0,casa_aislada | f | sup_mediana 57 m2 | calef: 10180 kWh | acs: 3214 kWh
109,20,163,1.63,51.1,49.87484662576687,46.6,52.3,1.7,1.6999999999999995,1.7,1.7,1.7,1.6999999999999995,1.7,1.7,0.38,0.3799999999999999,0.38,0.38,0.38,0.3799999999999999,0.38,0.38,8.189188999485852,8.208082843018254,7.7047228220869926,8.751988428870856,7.990949314921866,7.964569359205656,7.920119535602356,8.009628910352617,3600.8,4588.9,2217.8500000000004,6322.25,2953.1,2892.3950920245397,2751.1,3008.8,f,100.0,depto,100.0,depto | f | sup_mediana 51 m2 | calef: 3601 kWh | acs: 2953 kWh
109,21,208,2.08,48.6,48.18076923076923,47.475,52.2,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,7.8368021682496,7.8456548428148745,7.4130555915573595,8.258787130870141,7.952615111650999,7.932852233152171,7.926411487654117,8.007433665832245,2531.1000000000004,3043.898076923077,1656.5,3860.4750000000004,2842.0,2824.1240384615385,2768.4750000000004,3002.2,f,100.0,depto,100.0,depto | f | sup_mediana 49 m2 | calef: 2531 kWh | acs: 2842 kWh
109,22,260,2.6,46.4,44.38346153846153,38.0,52.2,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,8.197111783237592,8.08895385545325,7.667306352330557,8.475662351934908,7.947572521139741,7.892690878408591,7.79626947905489,8.039737867125353,3629.45,3831.6342307692303,2136.3250000000003,4795.6,2827.7,2731.0380769230765,2430.5249999999996,3100.8,g,100.0,depto,100.0,depto | g | sup_mediana 46 m2 | calef: 3629 kWh | acs: 2828 kWh
109,23,85,0.8500000000000001,49.8,52.23176470588236,49.8,52.2,1.1,1.0999999999999994,1.1,1.1,1.1,1.0999999999999994,1.1,1.1,0.28,0.28000000000000014,0.28,0.28,0.28,0.28000000000000014,0.28,0.28,8.340050202662711,8.373941628764772,8.183257734446995,8.658623306834116,8.00446576036065,7.686567989887948,7.984360512387156,8.039737867125353,4187.3,4707.360000000001,3579.5,5758.6,2993.3,2870.4870588235294,2933.7,3100.8,g,100.0,depto,100.0,depto | g | sup_mediana 50 m2 | calef: 4187 kWh | acs: 2993 kWh
109,24,224,2.2399999999999998,51.4,51.86473214285714,47.6,54.1,1.7,1.6999999999999995,1.7,1.7,1.7,1.6999999999999995,1.7,1.7,0.38,0.37999999999999995,0.38,0.38,0.38,0.37999999999999995,0.38,0.38,7.784140068165433,7.73771008483054,7.2297034814285395,8.304389546775003,7.838027808376711,7.810452536909068,7.786468746500926,7.879669914604289,2401.2,3031.7098214285716,1378.8249999999998,4040.575,2534.2,2516.4433035714283,2406.8,2642.0,d,100.0,depto,100.0,depto | d | sup_mediana 51 m2 | calef: 2401 kWh | acs: 2534 kWh
109,25,99,0.9900000000000001,77.8,80.54040404040404,74.9,93.8,1.7,1.6999999999999993,1.7,1.7,1.7,1.6999999999999993,1.7,1.7,0.38,0.38000000000000006,0.38,0.38,0.38,0.38000000000000006,0.38,0.38,8.929700114313448,8.892787309190558,8.47648652973045,9.133278712708726,8.12920447760931,7.938905762484419,7.946299041184127,8.228942848777981,7552.0,8091.568686868687,4799.6,9257.4,3391.1,3055.4434343434345,2824.1,3747.7,d,100.0,casa_aislada,100.0,casa_aislada | d | sup_mediana 78 m2 | calef: 7552 kWh | acs: 3391 kWh
109,26,336,3.36,81.2,84.67113095238095,63.1,96.1,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,0.47,0.46999999999999986,0.47,0.47,0.47,0.46999999999999986,0.47,0.47,9.455722990850626,9.466376545151595,9.246030816716171,9.714369764125928,8.150379567977414,8.157264928083162,7.9991750970687425,8.275908983369671,12780.15,14293.897916666667,10362.35,16552.8,3463.7,3540.1803571428572,2977.5,3927.1,d,100.0,casa_aislada,100.0,casa_aislada | d | sup_mediana 81 m2 | calef: 12780 kWh | acs: 3464 kWh
109,27,663,6.63,52.6,52.82428355957768,45.0,57.8,1.9,1.9000000000000001,1.9,1.9,1.9,1.9000000000000001,1.9,1.9,0.47,0.46999999999999986,0.47,0.47,0.47,0.46999999999999986,0.47,0.47,8.795097618103922,8.763518974513506,8.555942622991541,9.000821887133416,7.822044008185619,7.802924193045848,7.719174264620118,7.904261008653183,6600.8,6944.316591251886,5196.55,8108.75,2494.0,2504.970739064857,2250.1,2707.8,d,100.0,casa_pareada,100.0,casa_pareada | d | sup_mediana 53 m2 | calef: 6601 kWh | acs: 2494 kWh
109,28,72,0.72,61.7,63.46944444444445,54.55,72.6,1.7,1.6999999999999997,1.7,1.7,1.7,1.6999999999999997,1.7,1.7,0.38,0.37999999999999995,0.38,0.38,0.38,0.37999999999999995,0.38,0.38,7.941116456955125,7.904773145464247,7.739565241338369,8.067738913730501,6.748447682530744,6.645131381289596,6.503050606462656,6.831106622103728,2809.5,2785.3611111111113,2296.625,3188.9750000000004,852.0,787.1722222222222,666.175,925.25,d,100.0,casa_pareada,100.0,casa_pareada | d | sup_mediana 62 m2 | calef: 2810 kWh | acs: 852 kWh
109,29,89,0.89,56.3,55.61011235955056,50.4,60.6,1.6,1.5999999999999996,1.6,1.6,1.6,1.5999999999999996,1.6,1.6,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,8.832777354714962,8.826883014875294,8.740016691519521,8.945762659639367,8.064919454599861,8.042510336713313,7.979784001667225,8.119606963256757,6854.3,6895.773033707866,6247.0,7674.3,3179.9,3130.785393258427,2920.3,3358.7,f,100.0,casa_aislada,100.0,casa_aislada | f | sup_mediana 56 m2 | calef: 6854 kWh | acs: 3180 kWh
109,30,100,1.0,41.8,41.68599999999999,41.2,42.3,1.6,1.5999999999999996,1.6,1.6,1.6,1.5999999999999996,1.6,1.6,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,9.544470540440155,9.561582239513845,9.49567130400832,9.648104860079268,7.8235658956194145,7.817526356903939,7.779759689144819,7.833283216208774,13966.25,14272.999,13301.025,15491.4,2497.8,2485.417,2390.7,2522.2,f,100.0,casa_aislada,100.0,casa_aislada | f | sup_mediana 42 m2 | calef: 13966 kWh | acs: 2498 kWh
109,31,120,1.2,47.0,47.0,47.0,47.0,1.7,1.6999999999999995,1.7,1.7,1.7,1.6999999999999995,1.7,1.7,0.38,0.37999999999999995,0.38,0.38,0.38,0.37999999999999995,0.38,0.38,8.505211112817019,8.606540072704824,8.444782142342763,8.834206822685715,7.775989577440603,7.775989577440601,7.775989577440603,7.775989577440603,4939.450000000001,5579.819166666667,4649.75,6864.125,2381.7,2381.7,2381.7,2381.7,d,100.0,casa_pareada,100.0,casa_pareada | d | sup_mediana 47 m2 | calef: 4939 kWh | acs: 2382 kWh
109,32,205,2.0500000000000003,58.7,58.44682926829268,55.5,61.3,1.7,1.6999999999999995,1.7,1.7,1.7,1.6999999999999995,1.7,1.7,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,8.827174771362785,8.815473570764917,8.615154399592118,8.9812416236233,7.946299041184127,7.940564096291048,7.904445577924863,7.977830909508058,6816.0,7007.250243902438,5513.6,7951.5,2824.1,2811.7102439024384,2708.3,2914.6,d,100.0,casa_pareada,100.0,casa_pareada | d | sup_mediana 59 m2 | calef: 6816 kWh | acs: 2824 kWh
109,33,51,0.51,30.5,34.18235294117647,28.85,40.900000000000006,1.9,1.9000000000000004,1.9,1.9,1.9,1.9000000000000004,1.9,1.9,0.47,0.46999999999999986,0.47,0.47,0.47,0.46999999999999986,0.47,0.47,7.092823061444117,7.146143810725535,6.7971588576401105,7.508677515499565,10.474961327253506,10.486516186964403,10.455452490539397,10.563375216650968,1202.3,1382.9725490196076,894.3,1822.8,35416.5,36086.27058823529,34732.25,38690.5,d,100.0,depto,100.0,depto | d | sup_mediana 30 m2 | calef: 1202 kWh | acs: 35416 kWh
109,34,1454,14.540000000000001,49.25,49.471320495185694,47.2,51.6,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,0.47,0.46999999999999975,0.47,0.47,0.47,0.46999999999999975,0.47,0.47,8.266151553237968,8.192917397066902,7.727490983882054,8.694091736790636,7.810555420673793,7.7930532201866445,7.779676063120352,7.848738623446664,3888.95,4271.411691884457,2268.9,5966.55,2465.5,2436.3301445285615,2390.5,2561.5,d,100.0,depto,100.0,depto | d | sup_mediana 49 m2 | calef: 3889 kWh | acs: 2466 kWh
109,35,349,3.49,30.4,30.49799426934098,29.0,31.7,1.9,1.8999999999999997,1.9,1.9,1.9,1.8999999999999997,1.9,1.9,0.47,0.46999999999999986,0.47,0.47,0.47,0.46999999999999986,0.47,0.47,7.094234845924755,7.088526558398993,6.816735880594968,7.3583212143353975,7.317876198626496,7.333045496355511,7.201096309285597,7.454141078146678,1204.0,1276.8277936962752,912.0,1568.2,1506.0,1547.6300859598855,1339.9,1726.0,d,100.0,depto,100.0,depto | d | sup_mediana 30 m2 | calef: 1204 kWh | acs: 1506 kWh
110,-1,687,6.87,54.4,60.87394468704512,49.0,66.8,1.7,2.242921013412816,1.7,3.0,1.7,2.242921013412816,1.7,3.0,0.38,0.45874813710879286,0.38,0.6,0.38,0.45874813710879286,0.38,0.6,8.911974766610951,8.228212217015345,7.964677140596038,9.445352975420152,8.004064918587572,7.5121923712711,7.822364598073754,8.149601195080047,7419.3,8112.026637554585,2876.5,12648.25,2992.1,3519.598981077147,2494.8,3461.0,d,40.174672489082965,casa_pareada,66.52110625909754,ruido / observacion atipica
110,0,97,0.97,56.5,56.34020618556701,52.3,58.6,0.6,0.5999999999999999,0.6,0.6,0.6,0.5999999999999999,0.6,0.6,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,9.506176608683834,8.351474615187719,8.817460733552517,10.41101273583544,8.219622386214086,8.197734889147103,8.167777549159096,8.253383883376012,13441.5,17336.544329896908,6750.1,33222.5,3712.1,3644.4371134020607,3524.5,3839.6,i,100.0,depto,53.608247422680414,depto | i | sup_mediana 56 m2 | calef: 13442 kWh | acs: 3712 kWh
110,1,53,0.53,44.4,49.72830188679245,42.6,58.1,4.0,3.9056603773584904,4.0,4.0,4.0,3.9056603773584904,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.249589067317437,5.823187922886432,4.61512051684126,8.002326078490526,7.8001221027369185,5.8160299726009175,0.0,7.9981337627231435,516.8,1370.611320754717,100.0,2986.9,2439.9,2036.0867924528309,0.0,2974.4,c,58.490566037735846,depto,75.47169811320755,depto | c | sup_mediana 44 m2 | calef: 517 kWh | acs: 2440 kWh
110,2,157,1.5699999999999998,49.8,48.11019108280256,45.7,51.4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.84,0.8400000000000002,0.84,0.84,0.84,0.8400000000000002,0.84,0.84,7.539771459537851,7.187525937590663,6.930103682645899,8.03443658757784,8.0334962350385,7.989224799268443,7.921825865773665,8.050990330092523,1880.4,2529.4471337579616,1021.6,3084.4,3081.5,2962.173885350319,2755.8,3135.9,b,100.0,depto,75.79617834394905,depto | b | sup_mediana 50 m2 | calef: 1880 kWh | acs: 3082 kWh
110,3,258,2.58,50.9,49.93062015503875,47.375,53.1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,7.158418216834711,6.720733684535454,6.491785151769201,7.7638355605641225,7.907982665728846,7.867571519082816,7.8287549065840265,7.941953471364245,1283.9,1684.303488372093,658.7,2352.9249999999997,2717.9,2682.022868217054,2510.8,2811.85,c,100.0,depto,100.0,depto | c | sup_mediana 51 m2 | calef: 1284 kWh | acs: 2718 kWh
110,4,79,0.79,53.1,51.286075949367095,48.3,53.1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.84,0.8400000000000002,0.84,0.84,0.84,0.8400000000000002,0.84,0.84,8.105398091113202,8.260063117803425,8.030083445238787,8.448758356979482,7.939693434382254,7.908076323714795,7.866607291940365,7.939693434382254,3311.3,4186.4582278481,3071.0,4670.4,2805.5,2726.325316455697,2607.7,2805.5,c,100.0,casa_pareada,100.0,casa_pareada | c | sup_mediana 53 m2 | calef: 3311 kWh | acs: 2806 kWh
110,5,176,1.76,54.75,54.07045454545455,46.925,60.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.0,0.027538097017500582,0.0,0.0,7.849791727274708,7.854682783090606,7.7260685993768705,7.925193664861139,0.0,0.04034090909090909,0.0,0.0,2564.2,2628.1585227272726,2265.6749999999997,2765.1,a,100.0,depto,100.0,depto | a | sup_mediana 55 m2 | calef: 0 kWh | acs: 2564 kWh
110,6,230,2.3,54.5,53.881304347826074,50.5,57.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.84,0.8400000000000001,0.84,0.84,0.84,0.8400000000000001,0.84,0.84,6.213802650023283,6.0373402031436125,5.469945875538356,6.951437011614827,7.84290701849721,7.783266871694722,7.775317844764939,7.908460685998653,498.6,743.7691304347827,236.45000000000002,1043.65,2546.6,2445.5604347826093,2380.1,2719.2,a,100.0,depto,100.0,depto | a | sup_mediana 54 m2 | calef: 499 kWh | acs: 2547 kWh
110,7,119,1.1900000000000002,43.9,49.436974789915965,32.05,53.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.302024614329567,7.037697722034278,6.446353922042446,8.06645861730235,7.82312558739655,7.101709566722872,7.422194366317963,8.111480755647186,1482.3,2013.767226890756,629.4000000000001,3184.8,2496.7,2642.672173913044,1671.7,3332.05,d,100.0,depto,100.0,depto | d | sup_mediana 44 m2 | calef: 1482 kWh | acs: 2497 kWh
110,8,72,0.72,63.1,66.69305555555555,49.7,86.425,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.086927849119602,8.95985293517506,8.410118328602715,9.34260297284486,7.907473217621399,7.905584874314276,7.744872924952113,8.2111027192811,8838.25,8926.213888888888,4491.375,11413.099999999999,2716.55,2871.6736111111113,2308.7,3680.6,d,100.0,casa_pareada,54.166666666666664,casa_pareada | d | sup_mediana 63 m2 | calef: 8838 kWh | acs: 2717 kWh
110,9,74,0.74,49.8,48.30405405405405,43.7,51.9,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,8.264414834972337,8.343847423358506,8.111236429199277,8.530482220163748,8.027117458568844,7.995040427230134,7.9229497261707476,8.058580439097181,3882.2,5205.239189189188,3330.775,5065.900000000001,3061.9,2977.5283783783784,2758.9,3159.8,b,100.0,depto,41.891891891891895,depto | b | sup_mediana 50 m2 | calef: 3882 kWh | acs: 3062 kWh
110,10,238,2.3800000000000003,50.45,52.76260504201681,44.949999999999996,55.2,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.6,0.5999999999999998,0.6,0.6,0.6,0.5999999999999998,0.6,0.6,7.108229554215541,6.2641729327975835,5.831330980613126,7.614286427883656,7.879421064099022,7.142468303413123,7.7431048201091475,7.953669778649798,1221.0,1551.1302521008404,339.82500000000005,2026.025,2641.35,2551.22731092437,2304.625,2845.0,c,100.0,depto,100.0,depto | c | sup_mediana 50 m2 | calef: 1221 kWh | acs: 2641 kWh
110,11,220,2.1999999999999997,50.5,51.45545454545453,49.175000000000004,54.475,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.6,0.5999999999999998,0.6,0.6,0.6,0.5999999999999998,0.6,0.6,8.31403128216903,8.249717700407034,7.905191927594321,8.677980352485749,7.829406072060491,7.842027800529765,7.811163385025279,7.890058445249863,4079.9,4496.529090909091,2710.3250000000003,5871.175,2512.45,2548.515909090909,2467.0,2669.6,d,100.0,depto,100.0,depto | d | sup_mediana 50 m2 | calef: 4080 kWh | acs: 2512 kWh
110,12,387,3.8699999999999997,50.8,49.83720930232558,44.25,57.15,1.7,1.6999999999999997,1.7,1.7,1.7,1.6999999999999997,1.7,1.7,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,7.8238859980549265,7.448849110975785,7.228874521926463,8.40809074661387,7.963355677056955,7.959298585017233,7.854148354672736,8.044080734770414,2498.6,3181.896899224806,1377.6999999999998,4482.25,2872.7,3083.3121447028425,2575.4,3114.3,e,100.0,depto,100.0,depto | e | sup_mediana 51 m2 | calef: 2499 kWh | acs: 2873 kWh
