document_id,superficie_util,zona_termica,tipo_inmueble,calef_proyec,acs_proyec,u_norm_muro_principal,u_norm_muro_secundario,u_norm_techo_principal,u_norm_techo_secundario,cluster_hdbscan,cluster_probability,cluster_is_noise
85f7f22024,40.2,d,depto,sin sistema,caldera,1.9,1.9,0.47,0.47,-1,0.0,True
50777e2026,49.4,d,depto,no posee,calefont glp,1.9,1.9,0.47,0.47,44,0.0,False
276fc02018,53.4,a,depto,no posee,calefont 7 litros tiro forzado,4.0,4.0,0.84,0.84,5,1.0,False
9db7cd2022,37.6,d,depto,no posee,central de calderas a condensación tipo mural,1.9,1.9,0.47,0.47,-1,0.0,True
bdd6ae2025,66.5,d,depto,no posee,"sistema individual, calefón 10 litros.",1.9,1.9,0.47,0.47,-1,0.0,True
d51f3e2025,51.0,a,depto,calefactor electrico,calefont 12 litros gl,4.0,4.0,0.84,0.84,-1,0.0,True
75e1872023,48.6,d,casa_pareada,no aplica,calefont glp,1.9,1.9,0.47,0.47,-1,0.0,True
2e581c2022,42.0,f,depto,no posee,calefont 7 litros tiro forzado,1.7,1.7,0.38,0.38,31,1.0,False
2204352022,47.9,d,casa_pareada,no posee,calefont 10 litros tiro forzado,1.9,1.9,0.47,0.47,36,1.0,False
34be512025,43.0,c,depto,no posee,termo electrico pie,4.0,4.0,0.84,0.84,-1,0.0,True
9116f02025,43.7,b,casa_pareada,no posee,calefont glp,3.0,3.0,0.6,0.6,-1,0.0,True
fbc4932021,56.0,f,depto,no posee,calefont tiro forzado,1.7,1.7,0.38,0.38,-1,0.0,True
8badf32024,29.0,d,depto,no posee,central térmica,1.9,1.9,0.47,0.47,38,0.004070556255695922,False
ad2e062023,41.8,f,casa_aislada,no aplica,calefont glp,1.6,1.6,0.33,0.33,-1,0.0,True
7280352025,65.2,d,depto,no posee,calefont 7 litros tiro forzado,1.9,1.9,0.47,0.47,-1,0.0,True
9f66c22026,46.1,c,depto,sin sistema,calefont tiro forzado 13 lts,4.0,4.0,0.84,0.84,-1,0.0,True
0fe5902025,59.5,d,casa_pareada,no posee,calefont 7 litros tiro forzado,1.9,1.9,0.47,0.47,43,0.47058819254351203,False
a1d1572024,47.9,d,depto,no posee,caldera con condensación,1.9,1.9,0.47,0.47,52,0.8333332618349243,False
3d38642021,48.4,d,depto,no posee,calefont 7 litros tiro forzado,1.9,1.9,0.47,0.47,60,1.0,False
5252832022,51.3,d,depto,no posee,calefont 7 litros,1.9,1.9,0.47,0.47,-1,0.0,True
ba5d2a2021,52.3,f,depto,no posee,calefont glp,1.7,1.7,0.38,0.38,29,1.0,False
91148c2024,40.9,d,depto,no posee,calefont glp,3.0,3.0,0.6,0.6,37,0.0,False
4357fe2022,52.0,e,depto,no posee,calefont 10 litros tiro forzado,1.7,1.7,0.38,0.38,-1,0.0,True
4dce792026,45.7,f,depto,no posee,calefont 7 litros tiro forzado,1.7,1.7,0.38,0.38,31,1.0,False
1bee742025,46.5,d,casa_pareada,calefactor electrico,calefont 7 litros gl,1.9,1.9,0.47,0.47,-1,0.0,True
9548bb2023,46.0,d,depto,no posee,caldera de condensación,1.9,1.9,0.47,0.47,28,1.0,False
0cd1732019,40.3,d,depto,no posee,calefont,1.9,1.9,0.47,0.47,50,0.45614033851846447,False
a5b52d2022,48.1,d,casa_pareada,no posee,calefont 10 litros tiro forzado,1.9,1.9,0.47,0.47,36,1.0,False
455f952020,60.3,a,depto,no posee,calefont 7 litros tiro forzado,4.0,4.0,0.84,0.84,6,1.0,False
ec754f2022,32.1,d,depto,calefactor eléctrico por convección,sistema de generación central por caldera de condensación,1.9,1.9,0.47,0.47,-1,0.0,True
079c742023,55.0,d,casa_aislada,no posee,"calefón splendid de 13 litros, master 13l, gas licuado, potencia",3.0,3.0,0.6,0.6,-1,0.0,True
59981e2024,47.0,a,depto,no posee,termo electrico 80 litros,4.0,4.0,0.84,0.84,-1,0.0,True
7949482024,55.5,d,casa_pareada,no posee,calefont 13 litros tiro forzado,1.9,1.9,0.47,0.47,-1,0.0,True
c80a552025,47.4,d,depto,no posee,"calefón mural de condensación, instalado en batería (conexión",1.9,1.9,0.47,0.47,-1,0.0,True
b39da72025,53.1,c,casa_pareada,0,"calefón junkers smart wr13-2 km e31 s4305 13 litros, gas",4.0,4.0,0.84,0.84,-1,0.0,True
906f502025,57.2,e,casa_pareada,no posee,calefont 10 litros tiro forzado,1.7,1.7,0.38,0.38,-1,0.0,True
bf1eda2022,49.9,d,depto,no posee,calefont glp,3.0,3.0,0.6,0.6,37,1.0,False
eed7402022,40.8,d,casa_pareada,"no posee, segun eett",calefont 10 litros tiro forzado,3.0,3.0,0.6,0.6,-1,0.0,True
61793f2022,40.6,c,depto,no posee,"calefont splendid 10 litros, gas licuado",3.0,3.0,0.6,0.6,-1,0.0,True
5dbc542026,47.0,d,casa_pareada,no posee,calefont 7 litros tiro forzado,1.7,1.7,0.38,0.38,41,1.0,False
a012872021,51.4,e,casa_pareada,no posee,calefont 10 litros tiro forzado,1.7,1.7,0.38,0.38,-1,0.0,True
561dfa2026,64.8,d,casa_pareada,no posee,calefont 10 litros tiro forzado,1.7,1.7,0.38,0.38,36,0.02654312861602531,False
0068482024,47.0,e,casa_pareada,no posee,calefont 7 litros tiro forzado,1.7,1.7,0.38,0.38,34,1.0,False
6ee8142026,47.0,d,casa_pareada,no posee,calefont 7 litros tiro forzado,1.7,1.7,0.38,0.38,41,1.0,False
5fbb9b2021,84.0,d,depto,no aplica,termoeléctrico,1.9,1.9,0.47,0.47,-1,0.0,True
00ff6c2025,50.8,c,depto,no posee,calefont 7 litros tiro forzado,4.0,4.0,0.84,0.84,3,1.0,False
54c6782025,52.8,d,casa_pareada,no posee,calefont glp,1.9,1.9,0.47,0.47,39,1.0,False
fcda5c2024,55.5,d,casa_pareada,no posee,calefont 13 litros tiro forzado,1.9,1.9,0.47,0.47,-1,0.0,True
16c3402020,51.0,d,depto,no posee,calefont glp,1.9,1.9,0.47,0.47,48,1.0,False
e6003a2021,54.8,d,depto,no considera,calefont 11 litros,3.0,3.0,0.6,0.6,-1,0.0,True
45ea0e2020,77.8,d,casa_aislada,estufa kerosene 3 kw,calefon tiro natural 10 lts +sst,1.0,1.0,0.0,0.0,1,0.7595744674348923,False
423a8f2025,32.8,d,depto,no posee,sistema centralizado a gas natural.,1.9,1.9,0.47,0.47,-1,0.0,True
a8e3eb2021,48.4,d,depto,no posee,calefont 7 litros tiro forzado,1.9,1.9,0.47,0.47,60,1.0,False
c54b5e2025,63.1,e,depto,sin sistema,calefont,1.7,1.7,0.38,0.38,35,1.0,False
8ff58b2018,52.8,a,depto,no posee,calefont 7 litros tiro forzado,4.0,4.0,0.84,0.84,5,1.0,False
077a0d2026,43.2,a,depto,no posee,termo electrico 80 litros,4.0,4.0,0.84,0.84,-1,0.0,True
96f17a2022,102.0,d,casa_aislada,estufa a gas,calefont,1.9,1.9,0.47,0.47,-1,0.0,True
8388d22023,44.1,d,depto,no posee,central termica,1.9,1.9,0.47,0.47,38,0.17142857489551486,False
64dab42021,33.6,c,depto,no posee,cuatro calderas de condensación y cuatro cilindros de inercia,3.0,3.0,0.6,0.6,-1,0.0,True
d106572025,48.5,d,depto,no posee,calefont glp,1.9,1.9,0.47,0.47,44,1.0,False
e85cc72023,55.5,d,casa_aislada,no posee,calefont 7 litros tiro forzado,1.7,1.7,0.38,0.38,33,0.037811515147903374,False
eb7d132020,57.3,c,depto,no considera,calefon con condensación,3.0,3.0,0.6,0.6,-1,0.0,True
d2eea82023,51.5,d,casa_pareada,no posee,calefont 7 litros tiro forzado,1.7,1.7,0.38,0.38,-1,0.0,True
c80f8e2024,49.5,f,depto,no posee,calefont 7 litros tiro forzado,1.7,1.7,0.38,0.38,31,1.0,False
dd54bd2019,49.1,d,depto,no posee,calefont 7 litros tiro forzado,1.9,1.9,0.47,0.47,60,1.0,False
e789f82022,49.2,d,depto,no posee,calefont glp,3.0,3.0,0.6,0.6,37,0.0,False
122e012018,39.9,d,casa_pareada,no posee,calefont 7 litros tiro forzado,3.0,3.0,0.6,0.6,-1,0.0,True
f857222023,29.0,d,depto,no posee,calefón con condensación,1.9,1.9,0.47,0.47,38,0.004070556255695922,False
8f4e172020,40.7,c,depto,no posee,calefont 7 litros tiro forzado,3.0,3.0,0.6,0.6,51,1.0,False
1862f22024,50.3,g,casa_aislada,no posee,calefont glp,1.6,1.6,0.33,0.33,20,1.0,False
c3d1dd2019,52.7,d,depto,no posee,bombas de calor,1.9,1.9,0.47,0.47,-1,0.0,True
4ad3412025,49.9,a,depto,no posee,"calefon splendid mvg tfi de 10 litros, de 17,6 kw potencia",4.0,4.0,0.84,0.84,4,1.0,False
d151a52026,47.6,d,depto,no posee,calefont 10 litros tiro forzado,1.9,1.9,0.47,0.47,11,1.0,False
d6bb8c2022,47.9,d,depto,no posee,calefont 7 litros tiro forzado,3.0,3.0,0.6,0.6,55,0.8500000115827424,False
ca930e2022,40.9,d,depto,no posee,caldera de condensación,1.9,1.9,0.47,0.47,28,1.0,False
9eaf972021,42.0,d,casa_pareada,no posee,calefont glp,1.9,1.9,0.47,0.47,40,1.0,False
0b68eb2024,60.1,e,depto,no posee,calefont 13 litros tiro forzado,1.7,1.7,0.38,0.38,-1,0.0,True
30a2a72023,52.2,g,depto,no posee,calefont 7 litros tiro forzado,1.6,1.6,0.33,0.33,22,1.0,False
8420a12021,49.5,f,casa_aislada,no posee,calefont 10 litros tiro forzado,1.7,1.7,0.38,0.38,15,1.0,False
8a91742024,31.8,d,depto,"central térmica, 3 calderas murales de condensación","central térmica, 3 calderas murales de condensación",1.9,1.9,0.47,0.47,-1,0.0,True
cea9032021,49.9,e,depto,no posee,calefont 7 litros tiro forzado,1.7,1.7,0.38,0.38,54,1.0,False
c1be792024,50.3,g,casa_aislada,no posee,calefont glp,1.6,1.6,0.33,0.33,20,1.0,False
7c69562019,29.8,d,depto,no posee,calefont 7 litros tiro forzado,1.9,1.9,0.47,0.47,57,1.0,False
b7b66b2020,47.5,d,depto,no posee,calefont 7 litros tiro forzado,1.0,1.0,0.0,0.0,2,0.9996619144450413,False
1fe3f52025,30.8,d,depto,no posee,"central térmica con 10 calefones de condesación, marca anwo,",1.0,1.0,0.0,0.0,2,1.0,False
2217962023,42.6,f,casa_pareada,no posee,calefont 7 litros tiro forzado,1.7,1.7,0.38,0.38,16,1.0,False
1f53c12023,51.6,f,casa_aislada,no posee,calefont 7 litros tiro forzado,1.7,1.7,0.38,0.38,14,1.0,False
babe522022,41.4,f,casa_aislada,no posee,calefont glp,1.6,1.6,0.33,0.33,19,1.0,False
23fe2b2024,50.9,c,depto,no posee,calefont 7 litros tiro forzado,4.0,4.0,0.84,0.84,3,1.0,False
8737af2025,28.9,d,depto,no posee,sala de calderas,1.9,1.9,0.47,0.47,12,1.0,False
e5fe5f2019,51.1,d,depto,no posee,calefont glp,1.9,1.9,0.47,0.47,49,1.0,False
ba5d4b2018,51.7,a,depto,no posee,calefont 7 litros tiro forzado,4.0,4.0,0.84,0.84,5,0.5454545422637074,False
7bf4962023,47.9,f,depto,no aplica,calefont glp,1.6,1.6,0.33,0.33,-1,0.0,True
17544c2020,46.2,f,casa_pareada,no posee,calefont glp,1.7,1.7,0.38,0.38,27,1.0,False
de97ec2024,42.4,d,depto,no considera,central térmica,1.9,1.9,0.47,0.47,-1,0.0,True
d6a59f2026,45.7,g,depto,sin sistema,calefont 7lt tiro forzado,1.1,1.1,0.28,0.28,-1,0.0,True
2cc1292025,49.8,b,depto,no posee,"calefont 10 litros tiro forzado, cámara abierta",4.0,4.0,0.84,0.84,-1,0.0,True
c57a272020,53.6,d,casa_aislada,no posee,"calefon tiro natural, modelo master de 7 lts,",3.0,3.0,0.6,0.6,-1,0.0,True
8965df2024,31.2,d,depto,no posee,"caldera de tipo condensación, 900kw marca inmergas modelo",1.9,1.9,0.47,0.47,-1,0.0,True
8a37a52024,45.0,d,depto,no posee,caldera de condensación,1.9,1.9,0.47,0.47,28,1.0,False
53f3ef2022,84.4,d,depto,sistema centralizado con losa radiante y caldera de condensación,centralizado con caldera de condensación y estanques de,1.9,1.9,0.47,0.47,-1,0.0,True
16e51e2022,31.0,e,depto,no posee,calefont 7 litros tiro forzado,1.0,1.0,0.0,0.0,2,0.9647634465122429,False
5ab2b92023,50.2,g,depto,no posee,calefont 10 litros tiro forzado,1.6,1.6,0.33,0.33,23,1.0,False
0f1cfa2023,52.2,g,depto,no posee,calefont 7 litros tiro forzado,1.6,1.6,0.33,0.33,22,1.0,False
d27aee2025,58.8,d,depto,no posee,calefont 11 litros,1.9,1.9,0.47,0.47,-1,0.0,True
e1d5082024,63.1,d,casa_aislada,no posee,calefont 7 litros tiro forzado,1.0,1.0,0.0,0.0,2,0.9906197598146202,False
fe285e2024,63.0,e,depto,no posee,centralizado a gas natural,1.7,1.7,0.38,0.38,-1,0.0,True
0490e22021,41.4,d,casa_pareada,no posee,calefont glp,1.9,1.9,0.47,0.47,40,0.0,False
5847be2025,53.5,a,depto,no posee,"calefon junkers wd10 km e31 s4300, de 10 l y 18,2 kw",4.0,4.0,0.84,0.84,-1,0.0,True
1a3aa22023,49.3,c,depto,no aplica,calefont glp,4.0,4.0,0.84,0.84,-1,0.0,True
86aac12026,60.8,f,casa_pareada,no posee,calefont glp,1.7,1.7,0.38,0.38,27,0.0,False
8fa7502024,24.9,d,depto,no posee,central termica,1.9,1.9,0.47,0.47,38,1.0,False
1d49192026,49.8,g,depto,no posee,calefont 10 litros tiro forzado,1.1,1.1,0.28,0.28,23,1.0,False
7dc2d72024,49.2,a,casa_pareada,no posee,calefont glp,4.0,4.0,0.84,0.84,-1,0.0,True
fe8bed2026,37.9,d,depto,no posee,caldera condensación,1.9,1.9,0.47,0.47,13,1.0,False
92259b2021,41.4,d,casa_pareada,no posee,calefont glp,1.9,1.9,0.47,0.47,40,0.0,False
079a8d2023,49.0,h,casa_pareada,no posee,calefont glp,1.6,1.6,0.33,0.33,-1,0.0,True
354fa02024,57.3,d,depto,no posee,"el edificio cuenta con 4 calderas baxi luna duo-tec mp 1.110,",1.9,1.9,0.47,0.47,-1,0.0,True
55b5b22024,32.0,d,depto,no posee,"caldera de tipo condensación, 900kw marca inmergas modelo",1.9,1.9,0.47,0.47,-1,0.0,True
5eacfb2018,86.1,d,casa_aislada,"calefactor italkero stratos 5.0, tiro balanceado","rheem 16 litros, tiro forzado",1.0,1.0,0.0,0.0,-1,0.0,True
9921842025,53.2,d,casa_pareada,no posee,calefont 7 litros tiro forzado,1.9,1.9,0.47,0.47,43,1.0,False
5833fe2024,50.9,b,casa_pareada,no posee,calefont 7 litros tiro forzado,4.0,4.0,0.84,0.84,-1,0.0,True
8d41572021,40.4,d,depto,no posee,caldera con condensación,1.9,1.9,0.47,0.47,52,1.0,False
d5a8fe2023,41.8,f,casa_aislada,no aplica,calefont glp,1.6,1.6,0.33,0.33,-1,0.0,True
ed477e2021,48.1,d,depto,no posee,calefont glp,1.9,1.9,0.47,0.47,44,0.0,False
89cb0c2025,48.3,e,casa_aislada,no posee,calefont glp,1.7,1.7,0.38,0.38,21,1.0,False
1d3c9f2025,64.8,d,depto,no aplica,caldera de condensacion a gas,1.9,1.9,0.47,0.47,-1,0.0,True
ac56772023,22.3,d,depto,no posee,5 calderas de gas natural genus premium evo hp 150 de 140,1.0,1.0,0.0,0.0,2,0.9814138620671692,False
18c17c2026,36.9,c,depto,no posee,caldera condensación,4.0,4.0,0.84,0.84,-1,0.0,True
04dcc22024,35.8,d,depto,no posee,calefont 7 litros tiro forzado,1.9,1.9,0.47,0.47,-1,0.0,True
0217222026,46.5,d,depto,no posee,calefont 7 litros tiro forzado,1.9,1.9,0.47,0.47,59,1.0,False
5cec2f2025,52.7,f,casa_pareada,no posee,"calefon splendid beyond 10 litros 2ev, gas licuado de 18 kw.",1.7,1.7,0.38,0.38,-1,0.0,True
efda5e2023,30.1,d,depto,no posee,5 calderas de gas natural genus premium evo hp 150 de 140,1.9,1.9,0.47,0.47,-1,0.0,True
9a87c92022,48.0,d,depto,no posee,calefont 10 litros tiro forzado,1.9,1.9,0.47,0.47,11,1.0,False
6e83b42024,48.6,g,depto,no posee,calefont 7 litros tiro forzado,1.1,1.1,0.28,0.28,22,0.045976585582855785,False
9275b62023,89.5,d,casa_aislada,no posee,calefont 7 litros tiro forzado,1.9,1.9,0.47,0.47,33,0.5692307794656191,False
683c602026,22.9,d,depto,no posee,termo eléctrico marca winter 80 litros.,1.9,1.9,0.47,0.47,-1,0.0,True
ddaad02024,55.3,d,casa_pareada,no posee,calefont 7 litros tiro forzado,1.9,1.9,0.47,0.47,43,1.0,False
8b6fd02024,75.2,f,casa_aislada,no posee,calefont 10 litros tiro forzado,1.7,1.7,0.38,0.38,15,1.0,False
1965af2019,48.5,d,depto,no posee,calefont 7 litros tiro forzado,1.9,1.9,0.47,0.47,60,1.0,False
b09fdc2022,43.0,d,casa_pareada,no posee,calefont 10 litros tiro forzado,3.0,3.0,0.6,0.6,36,0.00911958874395091,False
1b6c002023,43.7,f,casa_aislada,estufa a pellets bosca ecosmart,calefont 7 litros tiro forzado,1.6,1.6,0.33,0.33,-1,0.0,True
a743a52021,41.7,d,casa_pareada,no posee,calefont glp,1.9,1.9,0.47,0.47,40,0.0,False
e218892023,50.4,d,depto,no posee,calefont 7 litros tiro forzado,1.9,1.9,0.47,0.47,60,0.6666666237676203,False
54d3d12023,66.0,d,depto,no posee,calefont,1.9,1.9,0.47,0.47,50,0.3170731587883675,False
8dacd52024,66.7,d,casa_aislada,0,calefont 10 litros tiro forzado,1.7,1.7,0.38,0.38,-1,0.0,True
09b9e22025,49.5,d,casa_pareada,no posee,calefont 11 litros tiro forzado,1.9,1.9,0.47,0.47,-1,0.0,True
b94aad2024,47.9,d,depto,no considera,caldera con condensación,1.9,1.9,0.47,0.47,53,0.6734693980465853,False
775e7d2018,56.6,e,depto,no posee,calefont 7 litros tiro forzado,1.7,1.7,0.38,0.38,54,1.0,False
af2cc32019,48.4,d,depto,no posee,cuenta con un sistema de acs centralizado a partir de una,1.9,1.9,0.47,0.47,-1,0.0,True
ea39bf2023,49.4,d,depto,no posee,calefont 7 litros tiro forzado,1.9,1.9,0.47,0.47,60,1.0,False
5b27ee2025,48.6,c,depto,no posee,termo eléctrico rheem 120 litros,4.0,4.0,0.0,0.0,-1,0.0,True
1bea6f2025,128.4,d,casa_aislada,no posee,calefont 7 litros tiro forzado,1.9,1.9,0.47,0.47,33,0.2681159472190405,False
7c1f512023,52.0,f,casa_pareada,no aplica,calefont glp,1.7,1.7,0.38,0.38,26,1.0,False
0f48582023,60.4,d,depto,no posee,calefont 7 litros tiro forzado,1.9,1.9,0.47,0.47,-1,0.0,True
f28a412022,51.9,b,depto,no posee,calefont 7 litros tiro forzado,3.0,3.0,0.6,0.6,-1,0.0,True
6e0a242025,47.1,c,casa_pareada,no posee,calefont 7 litros tiro forzado,4.0,4.0,0.84,0.84,3,0.00339213025673568,False
2699eb2025,49.2,b,casa_pareada,no posee,calefont glp,4.0,4.0,0.84,0.84,-1,0.0,True
3186e12021,55.9,d,depto,estufa kerosene 3 kw,calefon tiro natural 10 lts +sst,1.7,1.7,0.38,0.38,1,0.9996608826569533,False
4ce25f2021,74.1,d,casa_aislada,no posee,calefont,1.9,1.9,0.47,0.47,-1,0.0,True
6f0ce82020,53.0,d,casa_pareada,no posee,calefont,1.9,1.9,0.47,0.47,10,1.0,False
eb399f2025,32.7,d,depto,no posee,caldera de condensación,1.9,1.9,0.47,0.47,28,1.0,False
3ce06f2023,27.3,d,depto,no posee,central termica,1.9,1.9,0.47,0.47,38,1.0,False
d2a5bb2024,45.7,f,depto,no posee,calefont 7 litros tiro forzado,1.7,1.7,0.38,0.38,31,1.0,False
2ee7502024,28.4,d,depto,no posee,caldera,1.9,1.9,0.47,0.47,8,0.07259158922291108,False
7c95532024,29.5,d,depto,no considera,caldera con condensación,1.9,1.9,0.47,0.47,53,1.0,False
86cc4d2018,41.3,e,casa_pareada,no posee,calefont 7 litros tiro forzado,1.7,1.7,0.38,0.38,34,1.0,False
96fdf62023,71.4,e,casa_aislada,no posee,termo eléctrico de 120 lt,1.7,1.7,0.38,0.38,-1,0.0,True
dab3c02018,48.2,d,depto,no posee,calefont 7 litros tiro forzado,1.9,1.9,0.47,0.47,60,1.0,False
01c4652024,51.0,d,depto,losa radiante,caldera con condensación,1.9,1.9,0.47,0.47,-1,0.0,True
4f64352024,54.6,d,casa_pareada,no posee,calefont glp,1.9,1.9,0.47,0.47,39,1.0,False
6667cb2025,49.3,d,depto,no posee,el edificio cuenta con 7 calderas condensación de gas natural,1.9,1.9,0.47,0.47,-1,0.0,True
9c26f32018,42.3,f,casa_aislada,no posee,calefont 7 litros tiro forzado,1.6,1.6,0.33,0.33,14,0.22884858922265802,False
7b375d2024,52.6,d,depto,no posee,calefont 7 litros tiro forzado,1.9,1.9,0.47,0.47,58,1.0,False
af646a2025,32.5,d,depto,no posee,caldera de condensación,1.9,1.9,0.47,0.47,28,1.0,False
0c3f772023,55.8,i,depto,"calefactor de tiro natural modelo 4990tc, marca orbis, potencia","calefon de tiro forzado digital de 13 litros- marca spendid,",0.6,0.6,0.25,0.25,-1,0.0,True
ddad502024,33.5,d,depto,no posee,calefont junkers hydrowind wtd15-kme,1.9,1.9,0.47,0.47,-1,0.0,True
bfc0682020,88.4,d,casa_aislada,no posee,calefont,1.9,1.9,0.47,0.47,-1,0.0,True
1f90372023,47.0,d,casa_pareada,no posee,calefont 7 litros tiro forzado,1.7,1.7,0.38,0.38,41,1.0,False
128e2f2026,43.7,d,depto,no considera,caldera a condensación,1.9,1.9,0.47,0.47,-1,0.0,True
d209052024,20.5,d,depto,no posee,calefont 7 litros tiro forzado,1.9,1.9,0.47,0.47,-1,0.0,True
898cd92024,57.8,e,depto,sin sistema,calefont,1.7,1.7,0.38,0.38,35,1.0,False
44ca852025,57.8,d,depto,no posee,calefont,1.9,1.9,0.47,0.47,50,1.0,False
11d3bd2025,53.4,f,casa_aislada,bomba de calor,calefont 10 litros tiro forzado,1.7,1.7,0.38,0.38,-1,0.0,True
2861a62023,55.5,d,depto,radiadores electricos,termo electrico,1.9,1.9,0.47,0.47,-1,0.0,True
c0ae222025,54.9,d,casa_pareada,no posee,calefont 7 litros tiro forzado,1.7,1.7,0.38,0.38,45,0.8333333440580949,False
87cf242025,45.7,d,depto,no posee,5 calderas de condensación ariston evo hp 150,1.9,1.9,0.47,0.47,-1,0.0,True
f48b942019,60.0,a,depto,no posee,calefont 7 litros tiro forzado,4.0,4.0,0.84,0.84,6,1.0,False
b93e652019,50.4,f,casa_aislada,no posee,calefont 7 litros tiro forzado,1.7,1.7,0.38,0.38,14,1.0,False
57a5662021,27.8,d,depto,no posee,estanque eléctrico 189 l,1.9,1.9,0.47,0.47,-1,0.0,True
34a75a2023,49.9,d,depto,no posee,calefont glp,3.0,3.0,0.6,0.6,37,1.0,False
6158e62021,48.0,d,depto,no posee,calefont glp,1.9,1.9,0.47,0.47,44,0.0,False
5de1522024,53.7,d,depto,no posee,calefont tiro forzado,1.7,1.7,0.38,0.38,24,1.0,False
e9ca082024,30.8,d,depto,no aplica,3 calderas murales de condensación,1.9,1.9,0.47,0.47,-1,0.0,True
4260b22025,53.2,d,casa_pareada,no posee,calefont 7 litros tiro forzado,1.9,1.9,0.47,0.47,43,1.0,False
ebedcc2024,99.0,d,depto,no posee,calefont 7 litros tiro forzado,1.9,1.9,0.47,0.47,-1,0.0,True
22e1002022,54.0,d,depto,0,calefont 10 litros tiro forzado,1.7,1.7,0.38,0.38,-1,0.0,True
062c632018,49.3,a,,no posee,calefont 7 litros tiro forzado,4.0,4.0,0.84,0.84,-1,0.0,True
71859c2023,55.0,a,depto,no posee,calefont 7 litros tiro forzado,4.0,4.0,0.84,0.84,5,1.0,False
531c722023,54.4,f,casa_aislada,estufa a parafina marca toyotomi modelo ff-v30t el que tiene,calefon marca mademsa modelo. forzada tfm 10 eco gl el,1.6,1.6,0.33,0.33,-1,0.0,True
a80f592022,31.0,d,depto,no posee,el edificio cuenta con 2 calderas sime 2r10 de 154.500 kcal/h,1.9,1.9,0.47,0.47,-1,0.0,True
f99d132022,48.6,d,depto,no posee,calefont glp,1.9,1.9,0.47,0.47,44,0.0,False
0c578c2024,43.6,d,depto,no posee,caldera de condensación,1.9,1.9,0.47,0.47,28,1.0,False
c11ea12025,60.5,a,depto,no posee,calefont 7 litros tiro forzado,4.0,4.0,0.84,0.84,6,1.0,False
eddf6c2025,57.2,d,depto,no posee,calefont 7 litros tiro forzado,1.7,1.7,0.38,0.38,56,0.09523809436260451,False
b0eac62024,48.6,d,depto,no posee,calefont glp,1.9,1.9,0.47,0.47,44,0.0,False
304a1a2019,43.3,e,casa_aislada,no posee,calefont glp,1.7,1.7,0.38,0.38,21,0.14285714285714285,False
c510a82026,49.1,e,depto,no aplica,termos eléctricos murales para cada departamento,1.7,1.7,0.38,0.38,-1,0.0,True
e29b7b2019,105.8,g,casa_aislada,calefactor a pellet,calefont,1.0,1.0,0.0,0.0,-1,0.0,True
e1cf092019,55.0,d,depto,no posee,calefont tiro forzado,1.7,1.7,0.38,0.38,24,1.0,False
40cc992026,22.3,f,depto,no posee,termo eléctrico,1.6,1.6,0.33,0.33,-1,0.0,True
74d9d32024,57.8,e,depto,sin sistema,calefont,1.7,1.7,0.38,0.38,35,1.0,False
250cf02024,45.2,d,depto,no posee,"el edificio cuenta con 4 calderas baxi luna duo-tec mp 1.110,",1.0,1.0,0.0,0.0,2,0.9969655704313037,False
3475432026,47.6,d,depto,no posee,calefont 7 litros tiro forzado,1.7,1.7,0.38,0.38,56,1.0,False
88af0e2026,58.6,i,casa_pareada,no posee,calefont 7 litros tiro forzado,0.6,0.6,0.25,0.25,-1,0.0,True
6ffd872025,53.0,d,depto,no posee,calefont glp,1.9,1.9,0.47,0.47,-1,0.0,True
efa9df2024,29.7,d,depto,no posee,caldera centralizada,1.9,1.9,0.47,0.47,-1,0.0,True
b3e7682026,63.6,d,depto,no posee,el edificio cuenta con 3 calderas de condensación aldens wm,1.9,1.9,0.47,0.47,-1,0.0,True
cbdc442019,40.2,d,casa_pareada,no posee,calefont glp,1.7,1.7,0.38,0.38,-1,0.0,True
611b052025,49.8,f,depto,no posee,calefont glp,1.6,1.6,0.33,0.33,29,1.0,False
3d216f2022,81.7,d,casa_pareada,la vivienda considera estufa de 6kw y combustible glp.,calefont 10 litros tiro forzado,1.7,1.7,0.38,0.38,-1,0.0,True
85dab72018,61.8,f,,no posee,"modelo cfgn0022, tiro forzado 13 lt, ionizado, gas natural, de",1.7,1.7,0.38,0.38,-1,0.0,True
e4c2412022,77.7,d,casa_aislada,la vivienda considera estufa de 6kw y combustible glp.,calefont 13 litros tiro forzado,1.7,1.7,0.38,0.38,-1,0.0,True
cd9fc62021,58.0,c,depto,no posee,"central térmica calefont condensación, gas licuado, bosch,",4.0,4.0,0.84,0.84,-1,0.0,True
3d72b12023,53.4,d,depto,no posee,calefont tiro forzado,1.7,1.7,0.38,0.38,24,1.0,False
06abc32023,28.0,d,depto,sistema por defecto.,bomba de calor + calderas,1.9,1.9,0.47,0.47,-1,0.0,True
